ID,target
1e39fe19b,2433313.9106676686
1e3a6a8a1,2480752.6751780286
1e3fd9828,2472179.9754546513
1e4039294,2431592.634328843
1e409455f,2525713.8683392266
1e410031d,1592760.503096031
1e4122c1a,2032359.860579681
1e421a268,2385973.119204307
1e44a3e94,2491978.5887925583
1e452ae03,4229018.569430261
1e4595c4f,5787950.29957558
1e45bdf4d,2443060.6950125434
1e4825e3b,7033143.876343439
1e49177aa,2455107.4209631043
1e4c6242a,5511362.712096104
1e4ccdec8,2200787.794652964
1e4fbe6bc,2915606.0892473985
1e506db40,2386017.606747911
1e5605716,11008335.505300049
1e56536f7,272480.7517904585
1e5895031,2432979.8626802266
1e5be0276,2802237.8080482148
1e60e8fcd,6277840.456979781
1e610c2a2,2549149.0789059936
1e61cde18,6670192.465785813
1e63bfc2a,2612584.7577191424
1e6597d64,2466535.426802302
1e65e0b73,1726379.767267886
1e6680cff,1196918.6647539916
1e67285c6,2223701.3009388973
1e6c0407a,3829771.57044874
1e6d16dd0,2433720.761941708
1e6d9319e,2484934.2604212454
1e6e4d9c3,1108075.482699254
1e6e61eca,3551451.6404025797
1e6f85a4f,2397703.4936802075
1e6fc48b5,3250302.1933536176
1e7162002,2432979.8626802266
1e7177239,2704880.9566809433
1e71a941f,3868189.589560272
1e729b421,2622411.8945501796
1e73924cb,1751122.393085301
1e754d942,1466381.9011902711
1e75796a4,2354052.065309433
1e76f5d0b,3424559.960821447
1e777c50c,2371032.72213133
1e7827a4a,2675001.91816928
1e7956012,2445929.229978463
1e7ca6aef,2715016.454185742
1e7cda2cb,1281019.4658849305
1e7ea2db5,3648284.767171145
1e8292d3f,3065978.2746776994
1e838283c,2432979.8626802266
1e88580e5,2432979.8626802266
1e8a9b492,2554482.2308152625
1e8be5bdf,1220115.2895726694
1e8d8b58a,1652051.5499540672
1e8da0b83,634157.7370148009
1e9040a65,795283.5997629281
1e9045b94,4066752.288634361
1e91191e3,2494592.5670936685
1e923498b,675079.0723816744
1e94309fb,2432979.8626802266
1e952d63e,2377492.6439314284
1e96252ef,501978.6527667683
1e9d7ba60,28174134.86386826
1ea0fb88b,4664955.03595098
1ea17aa31,2404647.993713596
1ea312021,2160456.3825116684
1ea36d8ae,2442152.600071959
1ea7ef44e,2345888.9863738534
1ea84134d,2015738.1210168044
1ea84ebc3,2432979.8626802266
1eaac24c3,1788634.226250901
1eab06a4c,2769107.315941682
1eafd75ea,1872271.055633654
1eb299b2d,2396389.658563239
1eb37b2f2,2075501.6793272935
1eb3b7a2b,1613169.1844064258
1eb67c836,2408393.237389903
1eb78df60,2571793.3815040383
1eb960e0b,2465777.3053656407
1ebb3655c,5100290.808331096
1ebc3c96d,2432979.8626802266
1ebc4daf6,2349312.983524898
1ebe682fc,1132235.8275502806
1ebe93a5e,1684622.1050555285
1ec01bd5b,2645922.9595764834
1ec1516fd,2393673.010206714
1ec3d7308,2208006.936305723
1ec83dd98,2448748.433310163
1ec974b96,2424263.766806217
1ecbfbed5,3769353.702911948
1ecd3e977,1785954.9799639946
1ececa49f,1049380.7325999683
1ecf0e100,1933029.4898647857
1ed01b21b,2302590.329973759
1ed12d238,2104892.9104447328
1ed64c898,2432979.8626802266
1ed7d1bdc,2429691.632357739
1ed8d9d93,2432979.8626802266
1ed8f2584,2369472.5607191753
1eda4ca95,2399982.0694700894
1eda8e836,2430861.599845016
1edaedd92,3193030.6558717717
1edb9514d,2511526.0785951796
1edd262c3,2432921.799324828
1eddb4dda,201740.79587209274
1eddd9cda,1827547.2978013307
1eddda820,2437719.304159057
1edef1b1f,2109017.8196806633
1edf91f44,9831851.488196485
1edfecc84,132162.55424919812
1ee14bdff,2433315.197738827
1ee22f767,9383539.26634174
1ee3c4d76,898051.1584237452
1ee826fbd,2468172.676724155
1ee8e0b4c,2295916.852883476
1ee92ee22,2589047.460046391
1ee9d7937,1611910.9881929024
1eeb342d0,1590268.4373347822
1eeb87639,2409894.35587389
1eeb8e0c6,2424561.768088733
1eebb2f41,2559780.731995755
1eebf58f2,5945526.390080148
1eed93e99,2368526.376408152
1eee83708,2079150.1728527201
1ef2c41b9,2433108.839129286
1ef5b95e9,2042901.8497339375
1ef7a4b8f,265907.76435250335
1ef909790,1826071.8449215514
1efb1983f,2140666.223866559
1efc8c972,2353847.821491358
1efde36d6,3247673.1315148603
1efe55f79,2432550.9205011595
1efe655a7,2400040.034077087
1efe66d39,2010468.4701341758
1effeb6aa,2747961.3410691377
1f0065bf5,2319986.706385484
1f007dd8e,1541807.4672533763
1f02426e7,2472897.1766980174
1f0458978,3240735.318406672
1f04fd638,2761836.4306274336
1f062e32c,2391063.4916881653
1f0705577,2347366.643883709
1f089b4af,2432231.679554873
1f099a664,1702112.3281696448
1f0a46904,2432403.2085049315
1f0becbbc,5447563.940909357
1f0dfbd44,2084814.3223632765
1f0e4c0e1,3314464.55957341
1f109bfa9,2529837.6476648273
1f131671a,2882141.384271601
1f1501eaf,2758456.815761334
1f1acff9d,2832349.6007274482
1f1b42501,2427818.1280970867
1f1ba355e,2628040.415408251
1f1c316bf,2123240.0761713902
1f1ccaa26,628168.2734853865
1f1e6f833,2104802.177924163
1f22d9be3,2622333.9356675176
1f23069ef,2275565.2582210433
1f24d8320,2374315.1663261834
1f252502b,1636021.9964403447
1f2581a19,2051394.4530651292
1f2597af6,2284142.4458947647
1f276e52c,2434698.133628957
1f27f8ebd,3197467.040372217
1f285dfb4,4599559.4534202255
1f2a8645a,2546250.24592253
1f2a9bbbf,4044897.0998669136
1f2bd7ba9,3727750.6415217337
1f2bf38c4,2317919.154864828
1f2c38002,2442798.208551862
1f2db91be,1992533.2672927578
1f2e94d1f,6816507.846908316
1f2eed646,1776953.0086163662
1f3107500,4392830.465276565
1f3235e5e,2579912.6086541982
1f32a4a90,2251454.8106987546
1f3320d35,2241078.830148768
1f3327b99,2432979.8626802266
1f339e3d9,2047566.6150722615
1f36039f7,1258672.3048523127
1f369a4d9,2246495.965543146
1f37d9e74,2506834.0730021535
1f3821d47,2414476.05400248
1f392c684,3370378.8066851343
1f3baeea9,3970835.2783992537
1f3ef5c8c,2523119.2496190825
1f3efe7b3,2458464.2508030725
1f402c967,2441355.476387857
1f402c9ec,2260737.06126282
1f402f17a,11521421.120513111
1f4196339,814598.8801270489
1f4465c68,2745703.215798684
1f454305c,1660738.6735723512
1f47241ba,5412065.926495122
1f4925f0f,3627409.03233401
1f4a37ad4,3576450.7569139656
1f4bec132,357692.8548877359
1f51373ba,2991689.09622734
1f51461af,2418318.5464180545
1f51fc50f,2381461.5200693784
1f543fa49,2432979.8626802266
1f54a0ea8,8448724.689814268
1f56ab01c,2434066.58333859
1f592018f,2411884.083463846
1f5a4ebc7,2459912.4833169677
1f5a52b47,2989180.8940199427
1f5a5cb74,5704157.161251416
1f5caa80c,1206027.2368757536
1f5cd59af,2268759.123568014
1f5cefc2c,1121642.874595064
1f5d21fb6,2167403.901192984
1f5f495a0,2630385.9805380367
1f6164f1e,2668901.47254571
1f6232e9f,1862926.327230995
1f6233498,2562385.862624634
1f646918d,1946126.9996449617
1f6675725,2466381.8029386653
1f6a4da50,2257584.485533831
1f6b9695b,2432979.8626802266
1f6c52ab4,2378928.811590552
1f6c69354,2436120.415223226
1f6eec9f5,816176.6485419689
1f7052663,4570177.447929848
1f715c9aa,1927660.0467750235
1f73ec1d0,1722400.5715379259
1f76cbf81,1122109.0820979385
1f76e51e3,1300056.147634593
1f76f6f1c,2332650.0320862615
1f773fe56,939487.4722307755
1f776492a,2322677.037613581
1f7879ad1,598959.9404431302
1f7959bcf,2556570.6587402313
1f7a0665b,888619.9014908063
1f7acdc8d,1138944.997015204
1f7e63472,2118672.6498114285
1f7fb301c,1508547.3768854947
1f8092604,2466097.9058345747
1f8143574,2506712.755482765
1f82b8158,2839088.8170189396
1f82f4616,1393535.7847450292
1f8458be7,2431583.072441447
1f88d7439,1990186.9585984338
1f894c1d0,2711457.2040663986
1f8a33bb3,1877328.9636293517
1f8acffed,369078.820430235
1f8b366fd,2221622.8186629135
1f8cabdec,2239446.990426735
1f8db8e07,2560013.7120615705
1f8e32a4f,1599978.7901917752
1f8e4e4d0,4635835.465995003
1f8f671e9,2583615.5654726056
1f909280c,2430572.3044375675
1f912e0c5,2104846.5824072356
1f94c5da3,2505703.236833119
1f9517207,4621589.26871105
1f96f615f,3758840.083991776
1f9773181,2448283.542815277
1f981cae4,2432979.8626802266
1f98f2d76,2812206.987175419
1f9bfcf7c,2446562.257072135
1f9ed6c6e,2451054.9315223712
1fa04ac60,2183615.692507073
1fa0cd068,2242706.762471101
1fa2059cb,495309.9681654578
1fa47433d,1509200.5216045214
1fa664445,1309305.3855617698
1fa79d8dc,3016570.723436864
1fa8bb99d,5802351.16169221
1fa9b7c0e,1400327.9429673685
1faa83eb8,2155886.338124724
1faad34c8,2415779.384204103
1faca20fd,2562962.0801725634
1fb3ee4b8,2432979.8626802266
1fb964001,3023591.0461031077
1fb9bebee,2376444.832663746
1fb9d689d,974271.531636866
1fba302a2,1291386.1300840722
1fba708b4,1901338.9878162998
1fbb11589,2877376.259153502
1fbe5dcab,2480669.4334561164
1fbfd9be7,1512697.3882780708
1fc02c2de,424965.61506306025
1fc118e22,1497833.3780750534
1fc1b15b4,2411646.7796955258
1fc397acc,2441822.258384068
1fc48a49f,4028464.314493326
1fc56a4b1,2432979.8626802266
1fc5985d7,2855263.710345852
1fc8ca921,2529712.400406452
1fcb7f09a,3031243.4499657624
1fcba5d81,2440501.0808424284
1fcf34c49,2432979.8626802266
1fcfdd0a5,2385804.5168476016
1fd1d3f1e,2452982.713505484
1fd266d9e,2432955.5351924226
1fd299cb0,1168348.8120649634
1fd2ad48b,1490095.159154122
1fd2d5f55,1908378.683528752
1fd4b4a93,1615970.2006967776
1fd4bfacd,2697518.140710435
1fd4f4144,3755617.4099636865
1fd5dcee5,2321724.6922522346
1fd643a37,2489039.155166675
1fd6f449d,3102004.3486691182
1fd9b8ce1,2304484.7335094553
1fda9cd1a,433894.48124570644
1fdcc34b2,953572.9118565982
1fdf2406b,2419055.367614709
1fe1721aa,2405073.11794398
1fe19bf6b,2192357.91705039
1fe266733,1026517.7556079361
1fe344ad9,2714157.0106554367
1fe520f76,1717990.3598440078
1fe67795b,1277628.4543454903
1fe6f6b1f,1848812.910953708
1fe8de910,2433667.5961996173
1fecf799d,2432979.8626802266
1feda1078,897992.3456395731
1fee6f99b,2676465.3457952277
1feeac021,2200551.06270429
1fef0ade3,2741291.2100611515
1ff258759,2357624.3473775983
1ff3a002c,2445715.078578625
1ff452211,3175055.415097665
1ff491e1b,2445380.326516551
1ff63ce34,10086709.856979763
1ff6eea87,4422197.359814648
1ff822c56,97788.16999944943
1ff848e89,1711409.2854058365
1ff8dbc9d,3223650.1837861785
1ff99732d,2493860.9738343167
1ffb0e7bf,5942651.585749552
1ffb1a2bd,1924955.4924690856
1ffba0a82,2434002.628175062
1ffba2768,4385755.82678294
1ffbb2239,5179429.187289888
1ffc2ce5f,2334282.649473111
1ffc64878,2432604.6987760332
1ffd4eb88,2401321.946941013
1ffdce405,4591390.313995075
1ffe931d4,2424671.6948719397
1fff2aca8,2432979.8626802266
20011c7c0,2584712.9515427505
200195951,2432048.290632724
20020c6cd,6498976.951520247
20020ca31,2439538.1342899282
20041e84c,5194254.949510498
200460a40,7465330.35986532
20047dd7f,2687916.954499079
200af5b4b,1602664.92491299
200e67738,2389275.2226409465
200f2ba75,3104983.5393554573
200f60b65,2388283.4563057683
2011b78be,1120230.093742723
2012b2324,5261464.140101369
201399812,2138863.96418996
2015c0867,1878478.8624661695
20161d528,2448143.2304048627
2017a6e74,9622221.472686864
201931060,2397902.0271429867
201965150,1957699.83984954
201c41fa1,3079944.835838461
201ced96a,2445334.852281212
201e9b4f2,586994.7177321349
2022d6f0a,2135350.115240439
20239d245,4343106.239784316
2023e30a4,2300715.9846284986
2023f5ced,1832137.7171134995
20261dd0a,2423435.410272522
20271d7fe,2150676.1951516094
20274b58e,2564112.7618471067
202788f30,2143929.616115843
2027c84f7,3354802.2547560898
202878131,2704382.9398463108
202ad9a31,2432979.8626802266
202b86774,2614154.1392389387
202ca9fee,2369225.0252291188
202def345,2815015.4165353673
202e9c381,2300676.85496863
202fc7f13,1234290.4702974888
20301654a,1447083.2893351987
20320de65,7482475.564197354
20338bece,4725607.3446496595
2033bf8ff,1819205.3080798502
2033d6ac5,592028.5118032035
2034623fc,181997.94095905242
2035a96da,2438946.847282869
20362342b,795928.3740940006
203652d85,1021900.716913418
20372e145,2461357.5560613824
2037f8a18,3915640.6046649874
2039a4d34,2172657.247255106
2039c44ed,1637215.288993249
203b25132,3587241.117661398
203b76f53,2486068.9607220055
203baf69b,2757795.3996662768
203cef387,746066.1546473743
203e08fd1,2338423.218755867
2042aac68,3540123.072409548
2047caed0,4504885.092350159
204a22236,2443085.439193831
204b342e3,3636441.229896471
204b50cfa,3825106.8534486243
204be40df,2405390.6572715505
204cad924,9055163.917826952
204cc4b61,1856022.510126665
204d19a37,2178717.7864569463
204fbd6c0,2401010.267706737
205024fa6,2429950.6277145017
205238c23,1840680.7867725843
2052603f4,2222157.0854977784
20536461a,2447755.62481584
2055b71c4,2437108.982463454
205718e6a,2253479.3368657064
2059d75e4,1351226.028908876
205ab0a10,2424343.3693477362
205ade204,2942532.438945845
205afe281,2249641.8027995476
205b9adad,2834260.839776787
205c8a304,2432979.8626802266
205d411c6,1212272.1537801672
205dbc0bc,2419935.095318986
205de68cc,2472396.3784408364
205eb62ab,1204227.2020944809
205ee7a0b,2499756.8354130243
2060747db,947119.6102767251
20609a042,2608425.647949153
2061133a7,2097008.094377445
20621e19e,2991287.4854197116
2063ee96a,1753963.4658087608
206461075,2577983.740787812
2067c4dfb,850577.920438837
2067c5a82,2134105.4063551435
2067d4d27,2438679.1736099217
2069aed09,1420756.5195102135
207064821,1377806.7686031149
2070764dc,2329656.5474436795
2070fcb33,2611689.137741576
20724e0fe,812496.9034378831
207461248,2579632.8451778325
207473988,2137965.1998600517
207507a61,2392797.068175723
20772738b,2285100.5102410824
20782e09a,2747592.2403409304
2079b5ee7,2193466.4291555993
2079de169,2401606.5202182843
207c0dce7,2430866.290921101
207f4ed8e,2128359.4415589888
207f58fff,2321512.3543521147
20812dda8,2353878.8902057954
208139d66,2432979.8626802266
2083eb553,2523443.688884273
208419d75,2052095.326303497
208590e33,2318622.439655279
20863747d,248902.75907534192
2086bc940,2145849.2585463445
208718e00,2428021.7278717738
2087b9244,2402209.1757757445
2087c8398,2447875.6238760147
208825114,2471774.188389575
2088e9b6f,2392128.0039140875
208919b41,2181580.6708540074
20895a972,2381519.4368853024
2089986fb,2413509.360801056
208a1e7d6,2409104.8272716366
208ade99a,2445749.3615339072
208cf5240,2493830.9348487942
20907f722,2504228.862338485
20915686a,2413272.871537322
20929b929,5073484.73287639
20929e5e4,2412797.588276908
2093c21b8,1112708.1104855668
2093c61e4,2434643.65134307
209692b10,2250623.674789848
2097417af,2395161.9642151017
2097a1e86,3173574.96819837
2098abcf1,2355904.4229720705
209aea096,2456489.043447931
209bb071f,2011069.3857297671
209c6f620,2523397.0231807795
209f626ff,3437300.5702785365
209fb9787,2339106.495401375
20a3827ec,1354945.0073336211
20a3da102,1547403.4566062244
20a51d9be,1135718.8659877074
20a563115,3939118.269239391
20a58fc05,2382862.784929993
20a7295cb,3334539.956869293
20a806d73,8578293.153989121
20a81dc57,2437269.3093548184
20a868ca2,631393.859927421
20a9b545d,1099568.4489236078
20aa8d5b2,1409308.3403386823
20abc6174,843902.5936848352
20ac3224e,2887426.885322055
20aca9453,2125228.19638101
20acb80ce,2650733.9756014687
20ad99dd6,3013106.620237654
20af09c66,2460070.287553204
20b00eeb4,2444902.8291303576
20b014db4,2426523.099777593
20b0d1762,2703796.752840634
20b46ee40,1376375.4707672324
20b494c6f,2396945.5645645102
20b5c6f7b,1285695.6428970257
20b681b16,1778532.5630136663
20b69815f,2446122.73081323
20b6d3b57,2246689.906130249
20b920191,1125625.456290223
20baace4f,2924660.5830561854
20bbd9933,1279622.4463398985
20be42e9f,2507012.60325713
20c17b082,2421654.95240716
20c252e95,2472261.4387657703
20c3a28f1,2234594.689764583
20c454342,2436985.4572341875
20c581f2b,2096565.6331024675
20c5fedc0,2381888.282895479
20c60858a,2401138.1078811665
20c6f2a70,3752897.6649507093
20c7922e0,2302262.927691149
20c82bc6d,2276107.9256737423
20c882d8e,782291.9796741224
20c9ed976,2860069.1797557734
20ca01add,1756576.4499151825
20cabd56b,2419970.7994817896
20cb7c9e6,2218491.7938174773
20cb810d3,2696611.164286336
20cbaed96,2432476.781104244
20cc45ca5,2671010.6648558974
20ced0fb8,5705994.703816481
20cf8f680,6185167.424951194
20cfbb688,2025423.7377221074
20d05cd9b,2434002.9354355703
20d0c052a,1691216.9019304386
20d35aa22,2691324.4425437124
20d62fe41,2103497.256563247
20d71cf4a,3274405.8076693877
20da45476,1281177.6595725198
20db5b0a8,2427917.7479946986
20dd36c76,2819136.1734840237
20ddd3713,2438777.268297601
20de43b82,2428920.0946432655
20df15d65,2523367.6248043557
20e68c4cc,2360830.824182875
20e9e1382,1279888.7057380164
20f1536de,2416996.956608166
20f21adc3,2561685.897272043
20f273b13,2051827.938318088
20f351d28,745227.2079151025
20f3fc6fe,154649.99908965113
20f572ed2,2355226.295940866
20f61b22d,2501929.4483687007
20f660a4e,743486.4919751037
20fbf612e,2452632.4003345137
20fc04ebe,2384103.939304656
20fc14873,1911390.5858413735
20ff44293,1195404.3442111397
20ff942c0,2971179.561961147
21013c46f,1621951.7344249836
2101b9e7b,2432979.8626802266
21043a668,1982872.1044049237
2104d8b98,2509660.999369364
21054f936,1832787.4559156862
21063c27f,2429622.1432625847
210a9e50e,2434739.828520393
210ac283e,2517661.203573404
210c43354,2791366.211223607
210ce57a6,2682294.5529061356
210df14b2,1599142.7194988902
210e8b94d,2178015.776154149
210e8d39d,1900252.4116856195
210f28d8b,3569075.3614443485
2110bd354,2154672.8922624136
2110bf456,1321245.0070113535
2112943f8,3859791.150023429
2112a7954,2439481.3940663747
211336740,2381474.4928524783
2113dafd9,3238046.7743543526
2115deb17,2561865.5905695795
211637e69,2496305.107432658
21167b52f,252413.37927382483
211799d63,2561340.740782639
2117f8f63,2331320.8268027916
2118579d0,3484196.161256802
211a53150,1993917.9319285643
211a70008,2449633.755186839
211befe91,2571553.0236720336
211dee98b,2436218.5594195514
211fa723d,2676440.740610833
212181e93,2170252.972439483
212241e6d,2464838.133582488
2122abbb6,1495885.1605252747
2122b4abe,2719236.4609962716
212455a8c,2446768.781467942
2127365ca,2589125.8455871404
212938c93,2444880.683846858
21297e684,2516874.829790065
2129fb101,2303368.9837715537
212b1326a,2432979.8626802266
212d17064,2202225.4317672257
212d6ff37,2448569.978472845
2132375c7,2579044.6776086213
2133633f1,776402.8547562425
213482fc6,2342286.8513951334
21365567b,2413905.332691481
2137cca0b,5282329.860273964
2138127c2,2435728.61400179
2138910eb,2528731.7226138734
213b5fdf1,1430026.4430046356
213c8a188,513485.21561929374
213cf7d1f,2664070.9423859483
213d249d8,11269816.237780426
213eb26c0,2528164.768367382
213ed673e,4437971.323946586
214076b1f,165052.2428793369
21423f9f0,2618321.352094716
2142b436a,2446939.2438002313
2143526bc,2535159.1080960575
214460266,2500810.7759635868
2144cef76,4333672.743122071
2146d7393,2376731.676225992
2147a48aa,7757787.9016081765
2149b80e5,1812940.4973590104
214a812ad,2282027.970997566
214ad4088,3180918.27522518
214c7f3cd,2425587.3369898456
214d2c1c7,1860548.0059561213
214d5f058,1484908.5155391758
214daae39,2433820.1635849443
214e092b3,2154274.1830613986
214e7ad0f,2202781.1461077556
214e7ed34,2439832.6223817826
214eb7489,1507611.6328739123
214edc56e,6169852.314384082
214f530e9,2319134.6260100384
214f5a288,2502517.995793595
2150b03cd,2964631.794285655
2151a44a1,2363224.3923752415
2152f25c7,888697.5814211437
2153467d2,1285457.2543549712
215441ae0,3872131.9167229985
2154b6021,616594.854095098
21561483b,2557188.4110640725
215753c92,998535.5806995644
215805f69,1866006.918318821
2158a7e01,3020438.662954124
215b43526,2103836.8013624963
215bb66ff,4429870.079187653
215d7e777,5564806.425826342
215dd805c,1114055.337665012
215eb8f97,2614220.4569837004
215ecdc10,2110017.380669086
215fae1fa,2351342.0506077805
216226eda,18067274.931742955
216265388,1932266.1209803778
2162a9753,750558.2170208457
21634abb8,3269474.0980150546
2163a33c1,1822697.1669719135
216502fb2,2180296.892519893
2165578f1,2911369.844020125
2167b73e6,1852973.0307596854
2168f1d3f,3871155.360444673
2169f82eb,4571716.289368424
216a37276,3368128.478991111
216ad5420,2590475.948908249
216bcbbd1,2812900.452148274
216e51604,2242461.9693124504
21773d953,7519662.448272464
217a31703,2470363.7422926305
217cbdb7f,2383135.5451961556
218008969,2381576.4374212916
2181d8aa7,1150751.243676329
2182bdeab,2627284.752340135
21847124d,2269309.765274144
2184743dd,2924217.6988628004
2184f537a,1243360.2440450282
218558be0,2569542.0068822987
21877ffe6,2550727.5498856404
2188b54cd,1127187.5249018401
2189ab002,804711.2389206537
218a6bb9b,2409278.5135362498
218ac93a9,2341497.632799445
218d88024,5107306.6936243875
218de2643,2393849.688250817
218e02e27,2678136.4386443235
218e9be67,2459546.5430268454
218f79972,5836041.273105135
218ff0fb3,2387102.6062421054
2190076c5,2026106.251340261
2190a873b,2596384.566247909
219197943,203187.3173058296
2191e6cdf,1756889.9632067976
21925d1e5,2403849.6867666566
2193612c9,881864.1083546244
2194ac394,2120972.505044681
2194aca9e,2369638.083205596
2195084b0,2499116.6511983247
219712eb5,2769515.6550811874
2197e3c7e,2377087.097671788
21985d343,2406071.630916895
2198e426c,2544441.971576377
219978364,2067046.761756301
21998a5ac,1765327.57980586
2199c0c37,3110260.612690918
219ab17a3,789746.8740971484
219ae9ccc,339699.9619075319
21a05a875,765983.7649850033
21a08e25f,2582735.980954663
21a0a6a8f,2430347.6361660464
21a1b5cd3,2436369.174425634
21a80d8b6,2553442.6387877967
21aa58453,2425558.832173868
21ab9bfd6,2414309.461183086
21aeac29f,2426039.5907651093
21b009acb,2693001.8512489754
21b02634b,2436961.8612759532
21b051f0a,2522942.7038975884
21ba15816,1757403.78927963
21bb35f17,1999138.4483616515
21bc78dd3,2459979.616569614
21bdff085,2522944.836815459
21bfacc28,2388021.9369110134
21c303dc8,2841969.712224327
21c885ae1,2432979.8626802266
21c8ff757,2433712.7908156463
21d05cfa8,2474254.0146811763
21dce1ade,2439093.9596535275
21e057849,2477251.8604476005
21e1d1224,2866985.242183472
21e20c034,2315158.210861391
21e30bb00,2442750.1412488325
21e6b3eff,4892349.34608702
21e824f16,1851631.0590932576
21e839b97,2408858.295249535
21e97b4f2,3947096.471816944
21e9f1ee4,1580838.998749543
21ea4559e,2432059.454150476
21eb810cb,2697720.789194837
21ec36789,2013995.3018669393
21ecbec80,1456762.3662690849
21ecd902f,6218740.560700834
21f156d23,2094071.7926730583
21f3084bd,2209531.6504814858
21f4411d5,2357541.763191617
21f5ff513,2055295.3975876395
21f6fd01d,1418296.751467915
21f94452b,3898258.907665744
21fc48b87,2448591.2280626036
21ff5751d,2464780.9448354626
21ff5846d,2313266.1828332
2204b1bcc,2384967.8815388917
2205cec7f,2664416.7966974326
2205d6fd2,2762266.573009572
2205e14d2,2303732.3800175353
220692930,2432979.8626802266
220721460,2497090.92523183
220736aaf,2391144.7621655758
2208be633,2186366.972679525
220950974,2989377.1803571954
220c5e885,4830239.966229883
220efd55e,5583700.593915487
220f1b25a,826839.4205867024
220f7902b,2476844.660177959
220ffaa5f,2528594.850835126
22105a21d,1580676.4480174594
2211309aa,2916041.454517727
2215418fd,1671140.5231227751
22160a1b1,1653558.701222723
2216f1dcd,2432190.835216376
221927b62,2432979.8626802266
2219484b5,2313507.366648377
221b2d9eb,2433966.769272655
221d951ed,2436708.3786788154
221de74c2,1431490.0339750801
221ed6331,2376998.6389492024
2220de0ad,2685506.4661675766
2222992b9,2457561.1733899526
2226305a3,399630.0424950292
2226c1d50,2412672.160079329
22288d9ed,2451360.7937271954
22298c2e5,2370232.817938645
22299fb09,2233072.722959764
2229a1bbd,1372316.9830316356
222c0fd80,2477334.4196803067
222cc5c4e,1484485.7490109853
222d3323b,1684836.682734865
222e52ac4,2813634.783463995
222edaef1,5321395.283279022
222f42bd4,2890545.4239534084
22301f9bd,516451.07101446105
2230bad82,2308256.2869304633
2231fb962,2425557.0249336446
22322288b,3672419.1128544244
2233065d8,733559.7761648569
223322e94,934065.9362544275
2233adefe,1462276.8680673079
2235e1a71,3346955.96860648
22365d20a,2557027.4618605464
223694582,2432979.8626802266
22390919b,1876313.2317980784
223910850,2162706.3705475642
22394a168,2978172.2182415808
2239cdffd,2496897.852367193
2239e3fec,2433682.0745173683
2239f2af5,2283008.184702394
223a0386d,2434785.687425014
223ef9e2d,8834276.533208601
223f0d698,3638710.959316663
224094815,2217554.7271783096
22435f56f,979495.1219759957
2243aa7a8,992401.4122312461
224565c37,2443558.5329826674
2246dc7ad,1293189.951725918
224792162,3890340.0709628253
22497f167,2943174.936781743
224c3192e,1586633.2343338616
224ed0a5d,2446428.945310112
225101a67,523470.95880161907
22538066f,1404575.8061101742
22562ae77,2320156.2240407006
225a0a276,2408394.5981671596
225a4bea3,2320682.3781780284
225a82bcb,2319478.9024825534
225ca1b50,4270399.798570325
225d4a1e4,3268262.088353784
225dd0b2a,2066125.5591488238
225ef5275,3306785.219472046
225fc8c37,2505974.221385025
2262ff045,640463.6692670359
2264e0733,2464461.129057008
22655e506,2667605.763979287
22662194f,3317369.55500706
2266c898a,2423421.310460346
22674bb2f,2329224.212780023
22680fcc5,773047.927807621
22682e153,2323481.5907961093
2268610d9,1990232.7396904167
2269e16d5,2268956.3058875506
226a0d903,2449047.6405433086
226de48e1,2374262.698755295
2270b2184,2771766.3471737574
2271b424d,1813658.1077505576
22735db1e,2439069.6866431762
22742b93f,2435092.6963413833
227767ad6,3921940.7166953767
22783eb51,2503967.8637089585
227855c55,1984174.3866019344
227861032,2006913.8924459266
2278f16d1,1897539.0207337544
22794a73a,2127663.0053968485
227a2caa6,13829844.400129218
227ae5d21,2463403.7695971704
227b68749,2386394.121643685
227e8eff7,9430944.051175246
22803a8a9,2528294.3490597457
228253322,2116625.154468257
228343400,4351674.889818698
2283aa1ce,2496504.6368046193
2283b6cc9,2485188.0921140304
228416997,1382649.277622493
228477a86,1483910.2350485423
2284e2553,2432979.8626802266
2285748bb,3090546.9413682558
2286cf0f5,2712100.966380842
2287fed9c,2012624.729368447
22889d90b,2750488.7479005717
2289e6f97,2088406.816610565
228ac9486,2943197.954047441
228afa9bf,1435223.477495084
228cec122,2376387.4745397847
228d598d7,2432979.8626802266
228d7fc98,8948908.921939617
228fae8b2,2651119.0891265674
229175bfd,2635274.9825702137
2292348ab,4695506.315641163
229645a04,2518751.5824319366
229890554,2029368.3662381144
229a18ceb,2688030.7415325115
229b40e9d,1317279.1047554857
229c41c4a,1843393.9379822365
229dd0e2b,2441859.6924697896
229e5f070,3121523.652498652
229eddeda,1737647.6695117902
229fd07bd,9265960.211862862
22a22dc41,1172843.0562987344
22a2d2694,2424013.9625160694
22a7a8e7b,2536110.2517502885
22a89c04c,314790.2383669751
22a8a7003,2294369.797746816
22aa81402,1837726.8430646083
22aaf025d,2342893.5819768542
22aca2f3c,1289751.8273675686
22afb147c,4555735.452131843
22aff2af1,1529507.5423107217
22b068331,2333514.614652324
22b0dcf87,2432979.8626802266
22b13609c,1665740.3538735935
22b1fc038,2381386.1165529112
22b220e35,2964421.633621763
22b333bd5,3391325.239254687
22b4058e5,2504092.499237389
22b44468b,14625449.156977948
22b448c66,2078572.654548018
22b4b3553,2432979.8626802266
